key	book	chapter	verse	word	role	case	tense	voice	mood	degree
44003025017	ACT	3	25	17		genitive				
44003025018	ACT	3	25	18	v	nominative	present	active	participle	
44003025019	ACT	3	25	19						
44003025020	ACT	3	25	20		accusative				
44003025021	ACT	3	25	21						
44003025022	ACT	3	25	22						
44003025023	ACT	3	25	23		dative				
44003025024	ACT	3	25	24		dative				
44003025025	ACT	3	25	25		genitive				
44003025026	ACT	3	25	26	v		future	passive	indicative	
44003025027	ACT	3	25	27		nominative				
44003025028	ACT	3	25	28		nominative				
44003025029	ACT	3	25	29		nominative				
44003025030	ACT	3	25	30		genitive				
44003025031	ACT	3	25	31		genitive				
44003026001	ACT	3	26	1	io	dative				
44003026002	ACT	3	26	2	adv	accusative				
44003026003	ACT	3	26	3	v	nominative	aorist	active	participle	
44003026004	ACT	3	26	4		nominative				
44003026005	ACT	3	26	5		nominative				
44003026006	ACT	3	26	6		accusative				
44003026007	ACT	3	26	7		accusative				
44003026008	ACT	3	26	8		genitive				
44003026009	ACT	3	26	9	v		aorist	active	indicative	
44003026010	ACT	3	26	10	o	accusative				
44003026011	ACT	3	26	11	v	accusative	present	active	participle	
44003026012	ACT	3	26	12	o	accusative				
44003026013	ACT	3	26	13						
44003026014	ACT	3	26	14		dative				
44003026015	ACT	3	26	15	v		present	active	infinitive	
44003026016	ACT	3	26	16	o	accusative				
44003026017	ACT	3	26	17						
44003026018	ACT	3	26	18		genitive				
44003026019	ACT	3	26	19		genitive				
44003026020	ACT	3	26	20		genitive				
44004001001	ACT	4	1	1	v	genitive	present	active	participle	
44004001002	ACT	4	1	2						
44004001003	ACT	4	1	3	s	genitive				
44004001004	ACT	4	1	4						
44004001005	ACT	4	1	5		accusative				
44004001006	ACT	4	1	6		accusative				
44004001007	ACT	4	1	7	v		aorist	active	indicative	
44004001008	ACT	4	1	8	o	dative				
44004001009	ACT	4	1	9		nominative				
44004001010	ACT	4	1	10		nominative				
44004001011	ACT	4	1	11						
44004001012	ACT	4	1	12		nominative				
44004001013	ACT	4	1	13		nominative				
44004001014	ACT	4	1	14		genitive				
44004001015	ACT	4	1	15		genitive				
44004001016	ACT	4	1	16						
44004001017	ACT	4	1	17		nominative				
44004001018	ACT	4	1	18		nominative				
44004002001	ACT	4	2	1	v	nominative	present	middlepassive	participle	
44004002002	ACT	4	2	2						
44004002003	ACT	4	2	3		accusative				
44004002004	ACT	4	2	4	v		present	active	infinitive	
44004002005	ACT	4	2	5	s	accusative				
44004002006	ACT	4	2	6		accusative				
44004002007	ACT	4	2	7		accusative				
44004002008	ACT	4	2	8						
44004002009	ACT	4	2	9	v		present	active	infinitive	
44004002010	ACT	4	2	10						
44004002011	ACT	4	2	11		dative				
44004002012	ACT	4	2	12		dative				
44004002013	ACT	4	2	13		accusative				
44004002014	ACT	4	2	14		accusative				
44004002015	ACT	4	2	15		accusative				
44004002016	ACT	4	2	16						
44004002017	ACT	4	2	17		genitive				
44004003001	ACT	4	3	1						
44004003002	ACT	4	3	2	v		aorist	active	indicative	
44004003003	ACT	4	3	3	io	dative				
44004003004	ACT	4	3	4		accusative				
44004003005	ACT	4	3	5		accusative				
44004003006	ACT	4	3	6						
44004003007	ACT	4	3	7	v		aorist	middle	indicative	
44004003008	ACT	4	3	8						
44004003009	ACT	4	3	9		accusative				
44004003010	ACT	4	3	10						
44004003011	ACT	4	3	11		accusative				
44004003012	ACT	4	3	12						
44004003013	ACT	4	3	13	vc		imperfect	active	indicative	
44004003014	ACT	4	3	14						
44004003015	ACT	4	3	15	p	nominative				
44004003016	ACT	4	3	16	adv					
44004004001	ACT	4	4	1		nominative				
44004004002	ACT	4	4	2						
44004004003	ACT	4	4	3		genitive				
44004004004	ACT	4	4	4	v	genitive	aorist	active	participle	
44004004005	ACT	4	4	5		accusative				
44004004006	ACT	4	4	6		accusative				
44004004007	ACT	4	4	7	v		aorist	active	indicative	
44004004008	ACT	4	4	8						
44004004009	ACT	4	4	9	vc		aorist	passive	indicative	
44004004010	ACT	4	4	10		nominative				
44004004011	ACT	4	4	11		genitive				
44004004012	ACT	4	4	12		genitive				
44004004013	ACT	4	4	13						
44004004014	ACT	4	4	14		nominative				
44004004015	ACT	4	4	15						
44004005001	ACT	4	5	1	v		aorist	middle	indicative	
44004005002	ACT	4	5	2						
44004005003	ACT	4	5	3						
44004005004	ACT	4	5	4		accusative				
44004005005	ACT	4	5	5						
44004005006	ACT	4	5	6	v		aorist	passive	infinitive	
44004005007	ACT	4	5	7		genitive				
44004005008	ACT	4	5	8		accusative				
44004005009	ACT	4	5	9		accusative				
44004005010	ACT	4	5	10						
44004005011	ACT	4	5	11		accusative				
44004005012	ACT	4	5	12		accusative				comparative
44004005013	ACT	4	5	13						
44004005014	ACT	4	5	14		accusative				
44004005015	ACT	4	5	15		accusative				
44004005016	ACT	4	5	16						
44004005017	ACT	4	5	17		dative				
44004006001	ACT	4	6	1						
44004006002	ACT	4	6	2		nominative				
44004006003	ACT	4	6	3		nominative				
44004006004	ACT	4	6	4		nominative				
44004006005	ACT	4	6	5						
44004006006	ACT	4	6	6		nominative				
44004006007	ACT	4	6	7						
44004006008	ACT	4	6	8		nominative				
44004006009	ACT	4	6	9						
44004006010	ACT	4	6	10		nominative				
44004006011	ACT	4	6	11						
44004006012	ACT	4	6	12	s	nominative				
44004006013	ACT	4	6	13	vc		imperfect	active	indicative	
44004006014	ACT	4	6	14						
44004006015	ACT	4	6	15		genitive				
44004006016	ACT	4	6	16		genitive				
44004007001	ACT	4	7	1						
44004007002	ACT	4	7	2	v	nominative	aorist	active	participle	
44004007003	ACT	4	7	3	o	accusative				
44004007004	ACT	4	7	4						
44004007005	ACT	4	7	5		dative				
44004007006	ACT	4	7	6		dative				
44004007007	ACT	4	7	7	v		imperfect	middlepassive	indicative	
44004007008	ACT	4	7	8						
44004007009	ACT	4	7	9		dative				
44004007010	ACT	4	7	10		dative				
44004007011	ACT	4	7	11						
44004007012	ACT	4	7	12						
44004007013	ACT	4	7	13		dative				
44004007014	ACT	4	7	14		dative				
44004007015	ACT	4	7	15	v		aorist	active	indicative	
44004007016	ACT	4	7	16	o	accusative				
44004007017	ACT	4	7	17	s	nominative				
44004008001	ACT	4	8	1	adv					
44004008002	ACT	4	8	2	s	nominative				
44004008003	ACT	4	8	3	v	nominative	aorist	passive	participle	
44004008004	ACT	4	8	4		genitive				
44004008005	ACT	4	8	5		genitive				
44004008006	ACT	4	8	6	v		aorist	active	indicative	
44004008007	ACT	4	8	7						
44004008008	ACT	4	8	8		accusative				
44004008009	ACT	4	8	9		vocative				
44004008010	ACT	4	8	10		genitive				
44004008011	ACT	4	8	11		genitive				
44004008012	ACT	4	8	12						
44004008013	ACT	4	8	13		vocative				comparative
44004009001	ACT	4	9	1						
44004009002	ACT	4	9	2	s	nominative				
44004009003	ACT	4	9	3	adv					
44004009004	ACT	4	9	4	v		present	passive	indicative	
44004009005	ACT	4	9	5						
44004009006	ACT	4	9	6		dative				
44004009007	ACT	4	9	7		genitive				
44004009008	ACT	4	9	8		genitive				
44004009009	ACT	4	9	9						
44004009010	ACT	4	9	10		dative				
44004009011	ACT	4	9	11	s	nominative				
44004009012	ACT	4	9	12	v		perfect	passive	indicative	
44004010001	ACT	4	10	1	p	nominative				
44004010002	ACT	4	10	2	vc		present	active	imperative	
44004010003	ACT	4	10	3		dative				
44004010004	ACT	4	10	4		dative				
44004010005	ACT	4	10	5						
44004010006	ACT	4	10	6		dative				
44004010007	ACT	4	10	7		dative				
44004010008	ACT	4	10	8		dative				
44004010009	ACT	4	10	9		genitive				
44004010010	ACT	4	10	10						
44004010011	ACT	4	10	11						
44004010012	ACT	4	10	12		dative				
44004010013	ACT	4	10	13		dative				
44004010014	ACT	4	10	14		genitive				
44004010015	ACT	4	10	15		genitive				
44004010016	ACT	4	10	16		genitive				
44004010017	ACT	4	10	17		genitive				
44004010018	ACT	4	10	18	o	accusative				
44004010019	ACT	4	10	19	s	nominative				
44004010020	ACT	4	10	20	v		aorist	active	indicative	
44004010021	ACT	4	10	21	o	accusative				
44004010022	ACT	4	10	22		nominative				
44004010023	ACT	4	10	23		nominative				
44004010024	ACT	4	10	24	v		aorist	active	indicative	
44004010025	ACT	4	10	25						
44004010026	ACT	4	10	26		genitive				
44004010027	ACT	4	10	27						
44004010028	ACT	4	10	28		dative				
44004010029	ACT	4	10	29	s	nominative				
44004010030	ACT	4	10	30	v		perfect	active	indicative	
44004010031	ACT	4	10	31						
44004010032	ACT	4	10	32		genitive				
44004010033	ACT	4	10	33	adv	nominative				
44004011001	ACT	4	11	1	s	nominative				
44004011002	ACT	4	11	2	vc		present	active	indicative	
44004011003	ACT	4	11	3		nominative				
44004011004	ACT	4	11	4		nominative				
44004011005	ACT	4	11	5		nominative				
44004011006	ACT	4	11	6	v	nominative	aorist	passive	participle	
44004011007	ACT	4	11	7						
44004011008	ACT	4	11	8		genitive				
44004011009	ACT	4	11	9		genitive				
44004011010	ACT	4	11	10		genitive				
44004011011	ACT	4	11	11		nominative				
44004011012	ACT	4	11	12	vc	nominative	aorist	middle	participle	
44004011013	ACT	4	11	13						
44004011014	ACT	4	11	14		accusative				
44004011015	ACT	4	11	15		genitive				
44004012001	ACT	4	12	1						
44004012002	ACT	4	12	2	adv					
44004012003	ACT	4	12	3	vc		present	active	indicative	
44004012004	ACT	4	12	4						
44004012005	ACT	4	12	5		dative				
44004012006	ACT	4	12	6		dative				
44004012007	ACT	4	12	7		nominative				
44004012008	ACT	4	12	8		nominative				
44004012009	ACT	4	12	9	adv					
44004012010	ACT	4	12	10						
44004012011	ACT	4	12	11		nominative				
44004012012	ACT	4	12	12	vc		present	active	indicative	
44004012013	ACT	4	12	13		nominative				
44004012014	ACT	4	12	14						
44004012015	ACT	4	12	15		accusative				
44004012016	ACT	4	12	16		accusative				
44004012017	ACT	4	12	17		nominative				
44004012018	ACT	4	12	18	v	nominative	perfect	passive	participle	
44004012019	ACT	4	12	19						
44004012020	ACT	4	12	20		dative				
44004012021	ACT	4	12	21						
44004012022	ACT	4	12	22		dative				
44004012023	ACT	4	12	23	v		present	active	indicative	
44004012024	ACT	4	12	24	v		aorist	passive	infinitive	
44004012025	ACT	4	12	25	s	accusative				
44004013001	ACT	4	13	1	v	nominative	present	active	participle	
44004013002	ACT	4	13	2						
44004013003	ACT	4	13	3		accusative				
44004013004	ACT	4	13	4		genitive				
44004013005	ACT	4	13	5		genitive				
44004013006	ACT	4	13	6		accusative				
44004013007	ACT	4	13	7						
44004013008	ACT	4	13	8		genitive				
44004013009	ACT	4	13	9						
44004013010	ACT	4	13	10	v	nominative	aorist	middle	participle	
44004013011	ACT	4	13	11						
44004013012	ACT	4	13	12		nominative				
44004013013	ACT	4	13	13		nominative				
44004013014	ACT	4	13	14	vc		present	active	indicative	
44004013015	ACT	4	13	15						
44004013016	ACT	4	13	16	p	nominative				
44004013017	ACT	4	13	17	v		imperfect	active	indicative	
44004013018	ACT	4	13	18	v		imperfect	active	indicative	
44004013019	ACT	4	13	19						
44004013020	ACT	4	13	20	o	accusative				
44004013021	ACT	4	13	21						
44004013022	ACT	4	13	22						
44004013023	ACT	4	13	23		dative				
44004013024	ACT	4	13	24		dative				
44004013025	ACT	4	13	25	vc		imperfect	active	indicative	
44004014001	ACT	4	14	1		accusative				
44004014002	ACT	4	14	2						
44004014003	ACT	4	14	3		accusative				
44004014004	ACT	4	14	4	v	nominative	present	active	participle	
44004014005	ACT	4	14	5						
44004014006	ACT	4	14	6		dative				
44004014007	ACT	4	14	7	v	accusative	perfect	active	participle	
44004014008	ACT	4	14	8		accusative				
44004014009	ACT	4	14	9	v	accusative	perfect	passive	participle	
44004014010	ACT	4	14	10	o	accusative				
44004014011	ACT	4	14	11	v		imperfect	active	indicative	
44004014012	ACT	4	14	12	v		aorist	active	infinitive	
44004015001	ACT	4	15	1	v	nominative	aorist	active	participle	
44004015002	ACT	4	15	2						
44004015003	ACT	4	15	3	s	accusative				
44004015004	ACT	4	15	4						
44004015005	ACT	4	15	5		genitive				
44004015006	ACT	4	15	6		genitive				
44004015007	ACT	4	15	7	v		aorist	active	infinitive	
44004015008	ACT	4	15	8	v		imperfect	active	indicative	
44004015009	ACT	4	15	9						
44004015010	ACT	4	15	10		accusative				
44004016001	ACT	4	16	1	v	nominative	present	active	participle	
44004016002	ACT	4	16	2	o	accusative				
44004016003	ACT	4	16	3	v		aorist	active	subjunctive	
44004016004	ACT	4	16	4		dative				
44004016005	ACT	4	16	5		dative				
44004016006	ACT	4	16	6		dative				
44004016007	ACT	4	16	7						
44004016008	ACT	4	16	8						
44004016009	ACT	4	16	9						
44004016010	ACT	4	16	10		nominative				
44004016011	ACT	4	16	11		nominative				
44004016012	ACT	4	16	12	v		perfect	active	indicative	
44004016013	ACT	4	16	13						
44004016014	ACT	4	16	14		genitive				
44004016015	ACT	4	16	15		dative				
44004016016	ACT	4	16	16		dative				
44004016017	ACT	4	16	17	v	dative	present	active	participle	
44004016018	ACT	4	16	18	adv	accusative				
44004016019	ACT	4	16	19	p	nominative				
44004016020	ACT	4	16	20						
44004016021	ACT	4	16	21	adv					
44004016022	ACT	4	16	22	v		present	middlepassive	indicative	
44004016023	ACT	4	16	23	v		present	middlepassive	infinitive	
44004017001	ACT	4	17	1						
44004017002	ACT	4	17	2						
44004017003	ACT	4	17	3	adv					
44004017004	ACT	4	17	4						
44004017005	ACT	4	17	5		accusative				comparative
44004017006	ACT	4	17	6	v		aorist	passive	subjunctive	
44004017007	ACT	4	17	7						
44004017008	ACT	4	17	8		accusative				
44004017009	ACT	4	17	9		accusative				
44004017010	ACT	4	17	10	v		aorist	middle	subjunctive	
44004017011	ACT	4	17	11	io	dative				
44004017012	ACT	4	17	12	adv					
44004017013	ACT	4	17	13	v		present	active	infinitive	
44004017014	ACT	4	17	14						
44004017015	ACT	4	17	15		dative				
44004017016	ACT	4	17	16		dative				
44004017017	ACT	4	17	17		dative				
44004017018	ACT	4	17	18		dative				
44004017019	ACT	4	17	19		genitive				
44004018001	ACT	4	18	1						
44004018002	ACT	4	18	2	v	nominative	aorist	active	participle	
44004018003	ACT	4	18	3	o	accusative				
44004018004	ACT	4	18	4	v		aorist	active	indicative	
44004018005	ACT	4	18	5	adv					
44004018006	ACT	4	18	6	adv					
44004018007	ACT	4	18	7			present	middlepassive	infinitive	
44004018008	ACT	4	18	8						
44004018009	ACT	4	18	9			present	active	infinitive	
44004018010	ACT	4	18	10						
44004018011	ACT	4	18	11		dative				
44004018012	ACT	4	18	12		dative				
44004018013	ACT	4	18	13		genitive				
44004018014	ACT	4	18	14		genitive				
44004019001	ACT	4	19	1		nominative				
44004019002	ACT	4	19	2						
44004019003	ACT	4	19	3		nominative				
44004019004	ACT	4	19	4						
44004019005	ACT	4	19	5		nominative				
44004019006	ACT	4	19	6	v	nominative	aorist	passive	participle	
44004019007	ACT	4	19	7	v		aorist	active	indicative	
44004019008	ACT	4	19	8						
44004019009	ACT	4	19	9		accusative				
44004019010	ACT	4	19	10						
44004019011	ACT	4	19	11	p	nominative				
44004019012	ACT	4	19	12	vc		present	active	indicative	
44004019013	ACT	4	19	13						
44004019014	ACT	4	19	14		genitive				
44004019015	ACT	4	19	15		genitive				
44004019016	ACT	4	19	16	o	genitive				
44004019017	ACT	4	19	17	v		present	active	infinitive	
44004019018	ACT	4	19	18	adv					
44004019019	ACT	4	19	19						
44004019020	ACT	4	19	20		genitive				
44004019021	ACT	4	19	21		genitive				
44004019022	ACT	4	19	22	v		aorist	active	imperative	
44004020001	ACT	4	20	1	adv					
44004020002	ACT	4	20	2	v		present	middlepassive	indicative	
44004020003	ACT	4	20	3						
44004020004	ACT	4	20	4	s	nominative				
44004020005	ACT	4	20	5	o	accusative				
44004020006	ACT	4	20	6			aorist	active	indicative	
44004020007	ACT	4	20	7						
44004020008	ACT	4	20	8			aorist	active	indicative	
44004020009	ACT	4	20	9	adv					
44004020010	ACT	4	20	10	v		present	active	infinitive	
44004021001	ACT	4	21	1	s	nominative				
44004021002	ACT	4	21	2						
44004021003	ACT	4	21	3	v	nominative	aorist	middle	participle	
44004021004	ACT	4	21	4	v		aorist	active	indicative	
44004021005	ACT	4	21	5	o	accusative				
44004021006	ACT	4	21	6	adv	accusative				
44004021007	ACT	4	21	7	v	nominative	present	active	participle	
44004021008	ACT	4	21	8		accusative				
44004021009	ACT	4	21	9	adv					
44004021010	ACT	4	21	10	v		aorist	middle	subjunctive	
44004021011	ACT	4	21	11	o	accusative				
44004021012	ACT	4	21	12						
44004021013	ACT	4	21	13		accusative				
44004021014	ACT	4	21	14		accusative				
44004021015	ACT	4	21	15						
44004021016	ACT	4	21	16	s	nominative				
44004021017	ACT	4	21	17	v		imperfect	active	indicative	
44004021018	ACT	4	21	18		accusative				
44004021019	ACT	4	21	19		accusative				
44004021020	ACT	4	21	20						
44004021021	ACT	4	21	21		dative				
44004021022	ACT	4	21	22	v	dative	perfect	active	participle	
44004022001	ACT	4	22	1		genitive				
44004022002	ACT	4	22	2						
44004022003	ACT	4	22	3	vc		imperfect	active	indicative	
44004022004	ACT	4	22	4		genitive				comparative
44004022005	ACT	4	22	5						
44004022006	ACT	4	22	6		nominative				
44004022007	ACT	4	22	7		nominative				
44004022008	ACT	4	22	8						
44004022009	ACT	4	22	9		accusative				
44004022010	ACT	4	22	10	v		pluperfect	active	indicative	
44004022011	ACT	4	22	11		nominative				
44004022012	ACT	4	22	12		nominative				
44004022013	ACT	4	22	13		nominative				
44004022014	ACT	4	22	14		genitive				
44004022015	ACT	4	22	15		genitive				
44004023001	ACT	4	23	1	v	nominative	aorist	passive	participle	
44004023002	ACT	4	23	2						
44004023003	ACT	4	23	3	v		aorist	active	indicative	
44004023004	ACT	4	23	4						
44004023005	ACT	4	23	5		accusative				
44004023006	ACT	4	23	6		accusative				
44004023007	ACT	4	23	7						
44004023008	ACT	4	23	8	v		aorist	active	indicative	
44004023009	ACT	4	23	9	o	accusative				
44004023010	ACT	4	23	10						
44004023011	ACT	4	23	11		accusative				
44004023012	ACT	4	23	12		nominative				
44004023013	ACT	4	23	13		nominative				
44004023014	ACT	4	23	14						
44004023015	ACT	4	23	15		nominative				
44004023016	ACT	4	23	16		nominative				comparative
44004023017	ACT	4	23	17	v		aorist	active	indicative	
44004024001	ACT	4	24	1	s	nominative				
44004024002	ACT	4	24	2						
44004024003	ACT	4	24	3	v	nominative	aorist	active	participle	
44004024004	ACT	4	24	4	adv					
44004024005	ACT	4	24	5	v		aorist	active	indicative	
44004024006	ACT	4	24	6	o	accusative				
44004024007	ACT	4	24	7						
44004024008	ACT	4	24	8		accusative				
44004024009	ACT	4	24	9		accusative				
44004024010	ACT	4	24	10						
44004024011	ACT	4	24	11	v		aorist	active	indicative	
44004024012	ACT	4	24	12	aux	vocative				
44004024013	ACT	4	24	13	s	nominative				
44004024014	ACT	4	24	14		nominative				
44004024015	ACT	4	24	15	v	nominative	aorist	active	participle	
44004024016	ACT	4	24	16		accusative				
44004024017	ACT	4	24	17		accusative				
44004024018	ACT	4	24	18						
44004024019	ACT	4	24	19		accusative				
44004024020	ACT	4	24	20		accusative				
44004024021	ACT	4	24	21						
44004024022	ACT	4	24	22		accusative				
44004024023	ACT	4	24	23		accusative				
44004024024	ACT	4	24	24						
44004024025	ACT	4	24	25		accusative				
44004024026	ACT	4	24	26		accusative				
44004024027	ACT	4	24	27						
44004024028	ACT	4	24	28		dative				
44004025001	ACT	4	25	1		nominative				
44004025002	ACT	4	25	2		genitive				
44004025003	ACT	4	25	3		genitive				
